year,month,district,temp_max_c,temp_min_c,temp_avg_c,rainfall_mm,humidity_percent,solar_radiation
2020,10,Araria,41.3,27.4,34.4,24.8,58.7,15.2
2020,10,Kishanganj,32.8,21.3,27.1,26.9,74.9,22.5
2020,10,West Champaran,31.0,25.0,28.0,46.4,58.3,22.4
2020,10,East Champaran,31.0,19.8,25.4,20.4,78.5,22.0
2020,10,Sheohar,34.9,26.2,30.6,25.1,78.3,22.0
2020,10,Sitamarhi,36.7,25.9,31.3,55.1,77.2,23.3
2020,10,Madhubani,32.4,20.4,26.4,14.6,60.5,18.4
2020,10,Supaul,30.3,21.1,25.7,64.0,76.0,15.1
2020,10,Saharsa,30.1,19.5,24.8,71.1,66.7,24.8
2020,10,Madhepura,40.6,26.9,33.8,19.0,66.9,24.9
2020,10,Khagaria,31.8,23.7,27.8,34.1,64.7,23.9
2020,10,Begusarai,37.1,25.6,31.3,57.1,68.2,22.9
2020,10,Samastipur,41.6,27.7,34.7,65.3,67.2,16.6
2020,10,Vaishali,30.5,20.3,25.4,33.8,58.2,17.2
2020,10,Saran,31.0,23.2,27.1,18.8,73.6,18.3
2020,10,Siwan,38.1,26.8,32.4,16.0,79.7,21.5
2020,10,Gopalganj,30.6,21.1,25.9,72.0,69.9,17.9
2020,10,Rohtas,41.3,25.9,33.6,61.5,77.2,22.7
2020,10,Buxar,33.4,23.8,28.6,69.0,59.5,16.6
2020,10,Kaimur,31.9,19.9,25.9,17.2,75.9,23.2
2020,10,Bhojpur,31.8,25.1,28.4,53.9,61.9,17.3
2020,10,Arwal,33.0,25.3,29.2,32.4,61.9,15.2
2020,10,Jehanabad,40.9,25.5,33.2,43.1,78.6,17.9
2020,10,Aurangabad,38.1,21.1,29.6,32.0,76.1,22.9
2020,10,Nalanda,33.5,18.8,26.2,35.0,74.0,16.0
2020,10,Sheikhpura,38.1,26.9,32.5,22.5,76.6,15.5
2020,10,Lakhisarai,38.0,25.9,32.0,41.1,60.1,24.2
2020,10,Jamui,30.2,23.6,26.9,36.1,66.5,20.4
2020,10,Munger,36.4,20.0,28.2,57.6,55.5,15.2
2020,10,Banka,35.7,23.4,29.6,29.2,68.8,20.2
2020,10,Nawada,34.2,24.5,29.4,77.1,67.3,22.9
2020,10,Katihar,33.0,25.6,29.3,55.4,71.0,23.9
2020,11,Patna,32.8,21.7,27.2,15.8,73.2,23.4
2020,11,Gaya,34.9,21.6,28.2,56.1,56.9,17.9
2020,11,Bhagalpur,34.4,23.2,28.8,43.4,60.2,20.4
2020,11,Muzaffarpur,41.1,18.3,29.7,57.6,70.6,24.2
2020,11,Darbhanga,37.7,24.2,31.0,63.9,61.7,21.0
2020,11,Purnia,36.2,22.4,29.3,15.6,62.3,17.8
2020,11,Araria,38.7,27.2,32.9,26.2,56.9,25.0
2020,11,Kishanganj,38.3,26.9,32.6,20.1,75.0,23.1
2020,11,West Champaran,31.8,19.6,25.7,30.7,60.4,24.8
2020,11,East Champaran,34.4,25.6,30.0,66.4,64.6,21.8
2020,11,Sheohar,31.3,22.0,26.6,77.7,59.2,18.9
2020,11,Sitamarhi,39.5,24.7,32.1,54.2,76.3,15.3
2020,11,Madhubani,39.3,26.8,33.0,11.1,69.0,18.5
2020,11,Supaul,30.6,22.2,26.4,55.1,78.0,21.2
2020,11,Saharsa,40.3,19.2,29.7,24.7,79.3,23.9
2020,11,Madhepura,32.8,24.2,28.5,35.4,66.7,23.6
2020,11,Khagaria,38.8,20.4,29.6,32.1,62.2,22.8
2020,11,Begusarai,35.9,27.5,31.7,67.2,60.3,22.9
2020,11,Samastipur,36.1,20.5,28.3,35.4,79.3,19.8
2020,11,Vaishali,38.6,22.8,30.7,36.0,74.9,23.5
2020,11,Saran,30.9,20.8,25.8,45.6,62.9,22.8
2020,11,Siwan,31.4,26.0,28.7,53.3,62.2,18.4
2020,11,Gopalganj,32.2,20.5,26.4,60.2,64.4,21.9
2020,11,Rohtas,36.2,19.5,27.8,44.9,73.9,18.0
2020,11,Buxar,37.8,20.0,28.9,19.5,64.0,18.9
2020,11,Kaimur,39.1,22.6,30.9,15.7,70.8,19.7
2020,11,Bhojpur,34.0,26.0,30.0,20.8,77.8,18.3
2020,11,Arwal,35.5,27.3,31.4,63.3,56.9,20.8
2020,11,Jehanabad,33.7,23.1,28.4,62.0,67.4,15.7
2020,11,Aurangabad,36.4,18.2,27.3,34.4,67.0,21.4
2020,11,Nalanda,36.1,19.5,27.8,75.3,71.3,18.2
2020,11,Sheikhpura,41.6,26.8,34.2,20.0,71.4,20.6
2020,11,Lakhisarai,32.3,20.3,26.3,49.5,63.0,23.3
2020,11,Jamui,31.2,27.1,29.2,68.8,73.5,17.6
2020,11,Munger,38.6,22.4,30.5,54.4,62.8,23.4
2020,11,Banka,30.5,24.9,27.7,68.0,71.2,16.9
2020,11,Nawada,33.4,23.1,28.3,33.1,55.1,15.4
2020,11,Katihar,39.2,18.8,29.0,75.0,66.1,22.6
2020,12,Patna,21.0,17.3,19.1,5.8,60.6,15.5
2020,12,Gaya,20.8,12.9,16.8,24.7,64.3,22.5
2020,12,Bhagalpur,26.2,17.1,21.6,8.7,62.0,16.2
2020,12,Muzaffarpur,22.9,12.9,17.9,16.5,63.9,21.2
2020,12,Darbhanga,22.7,11.7,17.2,7.6,68.9,21.6
2020,12,Purnia,26.1,17.0,21.6,24.2,63.5,17.4
2020,12,Araria,27.3,15.9,21.6,24.6,70.8,17.7
2020,12,Kishanganj,26.8,9.4,18.1,13.8,65.2,20.6
2020,12,West Champaran,23.7,12.6,18.2,18.8,66.2,17.5
2020,12,East Champaran,25.3,15.9,20.6,17.0,69.7,20.4
2020,12,Sheohar,20.5,12.2,16.4,5.2,69.9,20.1
2020,12,Sitamarhi,21.0,13.4,17.2,27.5,65.1,24.8
2020,12,Madhubani,27.7,15.9,21.8,25.3,66.2,19.0
2020,12,Supaul,27.6,11.7,19.6,7.4,62.3,22.1
2020,12,Saharsa,23.1,10.0,16.5,25.3,67.3,20.7
2020,12,Madhepura,21.2,9.9,15.6,8.1,67.7,22.8
2020,12,Khagaria,25.9,10.6,18.2,26.3,61.6,16.1
2020,12,Begusarai,26.8,10.4,18.6,22.7,60.1,15.9
2020,12,Samastipur,24.9,9.8,17.3,5.7,67.0,18.3
2020,12,Vaishali,26.4,16.2,21.3,20.4,64.4,19.6
2020,12,Saran,25.6,8.7,17.2,13.3,72.3,19.1
2020,12,Siwan,25.0,9.0,17.0,24.4,61.5,23.6
2020,12,Gopalganj,20.9,16.9,18.9,14.1,69.4,23.5
2020,12,Rohtas,20.1,10.7,15.4,27.7,65.8,22.1
2020,12,Buxar,21.1,14.8,18.0,6.8,70.8,18.2
2020,12,Kaimur,23.7,9.7,16.7,20.7,65.1,18.8
2020,12,Bhojpur,25.2,9.8,17.5,26.3,71.1,20.8
2020,12,Arwal,21.0,14.9,17.9,5.5,72.1,18.0
2020,12,Jehanabad,20.9,9.6,15.3,29.1,71.6,17.4
2020,12,Aurangabad,27.7,9.4,18.6,23.3,69.9,23.2
2020,12,Nalanda,23.1,12.0,17.5,20.6,66.0,15.4
2020,12,Sheikhpura,25.8,14.4,20.1,15.6,64.5,18.2
2020,12,Lakhisarai,25.9,15.3,20.6,25.5,71.4,22.6
2020,12,Jamui,22.0,9.0,15.5,24.0,61.5,24.8
2020,12,Munger,27.0,13.3,20.2,13.8,67.9,22.3
2020,12,Banka,26.1,8.7,17.4,25.1,69.6,15.4
2020,12,Nawada,22.5,13.1,17.8,9.7,62.3,15.1
2020,12,Katihar,27.3,8.6,17.9,14.2,63.1,22.4
2021,1,Patna,25.7,16.1,20.9,20.4,68.9,19.1
2021,1,Gaya,25.1,9.2,17.1,22.1,61.6,23.6
2021,1,Bhagalpur,24.0,13.3,18.7,19.6,71.6,19.8
2021,1,Muzaffarpur,23.4,10.9,17.2,8.2,62.9,15.0
2021,1,Darbhanga,27.0,15.6,21.3,10.5,60.0,19.9
2021,1,Purnia,23.3,15.8,19.5,15.1,73.0,16.0
2021,1,Araria,22.9,17.3,20.1,5.3,65.9,17.6
2021,1,Kishanganj,24.3,10.8,17.5,26.7,74.1,23.5
2021,1,West Champaran,23.2,17.9,20.5,23.4,65.3,15.9
2021,1,East Champaran,25.3,15.3,20.3,8.1,68.2,24.9
2021,1,Sheohar,22.6,11.0,16.8,27.6,61.8,24.3
2021,1,Sitamarhi,26.2,11.9,19.1,7.1,60.3,18.8
2021,1,Madhubani,25.6,12.9,19.3,23.5,70.1,20.7
2021,1,Supaul,27.7,15.3,21.5,27.9,63.6,22.1
2021,1,Saharsa,24.8,17.2,21.0,17.8,64.2,18.8
2021,1,Madhepura,21.8,10.2,16.0,16.8,73.4,16.9
2021,1,Khagaria,22.3,16.5,19.4,13.5,74.4,17.7
2021,1,Begusarai,23.5,9.0,16.2,29.8,73.4,23.2
2021,1,Samastipur,21.3,17.7,19.5,28.2,66.5,21.8
2021,1,Vaishali,27.9,12.1,20.0,7.8,73.0,19.8
2021,1,Saran,27.9,13.5,20.7,5.7,67.4,22.2
2021,1,Siwan,20.2,12.1,16.2,8.9,69.6,24.6
2021,1,Gopalganj,25.0,14.9,20.0,14.9,68.4,20.4
2021,1,Rohtas,26.1,16.6,21.3,21.6,74.7,23.3
2021,1,Buxar,21.0,13.1,17.0,27.6,74.2,18.8
2021,1,Kaimur,25.8,12.1,19.0,8.1,73.3,24.3
2021,1,Bhojpur,24.0,8.2,16.1,25.4,67.2,15.8
2021,1,Arwal,21.5,9.5,15.5,22.2,64.5,16.3
2021,1,Jehanabad,27.3,17.6,22.5,8.5,63.5,20.9
2021,1,Aurangabad,21.2,9.6,15.4,13.4,74.2,24.6
2021,1,Nalanda,26.7,15.0,20.8,23.0,67.0,20.3
2021,1,Sheikhpura,25.1,15.3,20.2,7.4,63.4,24.6
2021,1,Lakhisarai,22.7,10.7,16.7,15.5,64.4,15.9
2021,1,Jamui,21.7,14.4,18.0,10.6,69.7,16.0
2021,1,Munger,20.3,16.6,18.5,24.0,70.0,15.3
2021,1,Banka,21.9,16.1,19.0,8.6,72.2,20.8
2021,1,Nawada,25.9,14.4,20.2,15.4,64.4,21.7
2021,1,Katihar,26.5,8.4,17.5,14.5,65.3,20.6
2021,2,Patna,20.9,17.3,19.1,18.7,73.9,23.2
2021,2,Gaya,21.5,9.3,15.4,26.5,68.0,15.2
2021,2,Bhagalpur,27.5,12.7,20.1,12.5,67.7,23.2
2021,2,Muzaffarpur,20.9,11.6,16.2,13.0,72.6,22.8
2021,2,Darbhanga,23.2,14.6,18.9,14.9,68.6,24.9
2021,2,Purnia,24.3,17.9,21.1,23.7,61.8,23.0
2021,2,Araria,21.3,13.3,17.3,20.3,73.4,17.1
2021,2,Kishanganj,27.0,17.3,22.2,7.2,73.3,17.6
2021,2,West Champaran,20.6,17.6,19.1,14.8,69.3,20.5
2021,2,East Champaran,21.7,14.7,18.2,6.2,63.0,24.4
2021,2,Sheohar,27.6,12.8,20.2,9.2,66.3,23.8
2021,2,Sitamarhi,20.6,9.3,14.9,27.4,66.2,15.8
2021,2,Madhubani,21.1,16.8,19.0,17.3,62.4,23.9
2021,2,Supaul,26.8,8.2,17.5,19.5,63.7,20.3
2021,2,Saharsa,22.2,11.2,16.7,20.0,68.1,19.0
2021,2,Madhepura,20.9,17.7,19.3,9.4,69.5,15.8
2021,2,Khagaria,25.5,8.9,17.2,10.7,69.7,17.8
2021,2,Begusarai,24.3,9.2,16.8,10.1,71.0,15.4
2021,2,Samastipur,20.9,10.1,15.5,5.5,61.4,17.8
2021,2,Vaishali,20.7,16.7,18.7,6.7,72.9,23.2
2021,2,Saran,20.8,8.3,14.5,6.2,68.9,21.7
2021,2,Siwan,25.0,13.4,19.2,9.4,72.6,18.3
2021,2,Gopalganj,27.9,11.8,19.9,11.6,73.4,20.7
2021,2,Rohtas,25.8,12.1,18.9,27.2,73.8,19.4
2021,2,Buxar,21.9,14.5,18.2,28.9,69.3,24.5
2021,2,Kaimur,22.8,17.2,20.0,7.8,65.4,19.9
2021,2,Bhojpur,25.2,10.9,18.1,28.1,73.6,23.0
2021,2,Arwal,20.9,8.8,14.8,17.5,71.5,16.2
2021,2,Jehanabad,25.1,13.3,19.2,23.1,66.5,21.9
2021,2,Aurangabad,21.3,10.1,15.7,27.6,64.9,24.9
2021,2,Nalanda,20.4,13.0,16.7,13.1,74.9,24.9
2021,2,Sheikhpura,21.9,10.7,16.3,23.7,73.3,21.6
2021,2,Lakhisarai,26.9,8.6,17.8,21.0,70.5,16.9
2021,2,Jamui,26.2,17.4,21.8,27.4,63.7,18.2
2021,2,Munger,24.0,9.6,16.8,28.8,62.4,22.6
2021,2,Banka,22.7,13.7,18.2,6.2,63.1,19.4
2021,2,Nawada,25.4,15.8,20.6,5.8,62.3,22.3
2021,2,Katihar,26.5,10.4,18.4,10.7,61.3,16.5
2021,3,Patna,30.1,23.9,27.0,73.3,58.7,22.5
2021,3,Gaya,36.9,27.4,32.1,65.9,76.3,21.4
2021,3,Bhagalpur,39.7,21.5,30.6,24.6,77.8,22.3
2021,3,Muzaffarpur,31.1,26.7,28.9,34.4,62.5,21.2
2021,3,Darbhanga,36.8,23.4,30.1,27.8,79.0,24.5
2021,3,Purnia,30.0,21.4,25.7,13.2,76.3,23.9
2021,3,Araria,36.2,26.4,31.3,59.2,67.5,18.6
2021,3,Kishanganj,33.2,20.6,26.9,49.3,59.2,16.7
2021,3,West Champaran,30.1,24.1,27.1,79.6,77.2,22.1
2021,3,East Champaran,39.4,22.2,30.8,30.9,64.2,15.8
2021,3,Sheohar,37.6,19.7,28.7,63.4,59.7,17.3
2021,3,Sitamarhi,41.5,19.1,30.3,44.9,56.6,15.9
2021,3,Madhubani,37.6,24.3,31.0,23.5,76.8,22.0
2021,3,Supaul,33.6,20.5,27.0,62.8,73.3,16.5
2021,3,Saharsa,34.2,20.2,27.2,30.6,62.2,24.8
2021,3,Madhepura,39.0,25.8,32.4,29.4,55.0,15.6
2021,3,Khagaria,36.6,20.9,28.7,23.5,56.2,23.8
2021,3,Begusarai,37.2,19.1,28.1,63.6,73.9,17.9
2021,3,Samastipur,32.3,26.1,29.2,33.1,76.2,15.4
2021,3,Vaishali,36.0,19.8,27.9,57.0,79.9,19.1
2021,3,Saran,31.2,21.2,26.2,72.4,74.1,17.3
2021,3,Siwan,41.4,24.2,32.8,21.8,69.3,19.5
2021,3,Gopalganj,39.8,21.4,30.6,71.2,75.3,21.7
2021,3,Rohtas,33.1,27.7,30.4,48.4,77.7,17.2
2021,3,Buxar,41.8,26.2,34.0,76.4,60.3,19.3
2021,3,Kaimur,31.2,19.4,25.3,29.9,78.8,21.7
2021,3,Bhojpur,33.8,27.5,30.7,61.8,77.7,24.3
2021,3,Arwal,39.0,20.4,29.7,79.8,63.1,21.7
2021,3,Jehanabad,40.1,19.8,29.9,52.6,64.4,17.4
2021,3,Aurangabad,30.1,26.7,28.4,19.5,77.0,21.0
2021,3,Nalanda,37.5,26.3,31.9,45.7,63.9,16.4
2021,3,Sheikhpura,36.8,23.5,30.2,30.6,70.0,19.4
2021,3,Lakhisarai,39.7,23.6,31.6,75.4,67.9,23.9
2021,3,Jamui,36.2,23.6,29.9,35.7,65.0,24.3
2021,3,Munger,32.7,19.2,25.9,68.1,69.4,17.8
2021,3,Banka,35.2,23.2,29.2,51.4,75.5,18.9
2021,3,Nawada,38.1,26.3,32.2,69.1,61.4,18.5
2021,3,Katihar,37.1,26.9,32.0,65.3,69.6,24.8
2021,4,Patna,35.3,26.4,30.8,67.3,77.7,24.9
2021,4,Gaya,35.9,20.0,28.0,42.3,76.3,23.4
2021,4,Bhagalpur,34.0,18.5,26.3,45.7,66.9,15.9
2021,4,Muzaffarpur,39.5,20.8,30.2,55.2,57.5,23.6
2021,4,Darbhanga,38.9,21.9,30.4,54.1,59.7,24.9
2021,4,Purnia,39.6,25.9,32.7,20.7,55.4,20.9
2021,4,Araria,31.7,25.8,28.8,39.1,63.5,15.7
2021,4,Kishanganj,42.0,27.6,34.8,19.2,63.3,18.9
2021,4,West Champaran,33.6,27.3,30.5,60.5,78.9,23.7
2021,4,East Champaran,39.1,25.0,32.0,70.6,72.1,16.9
2021,4,Sheohar,37.8,23.2,30.5,78.7,67.7,15.4
2021,4,Sitamarhi,33.2,27.2,30.2,77.4,73.2,15.6
2021,4,Madhubani,30.3,22.8,26.5,80.0,76.7,24.3
2021,4,Supaul,37.5,26.6,32.0,32.4,55.7,24.2
2021,4,Saharsa,32.6,25.3,29.0,56.1,59.0,17.0
2021,4,Madhepura,33.9,25.6,29.8,12.7,65.2,21.7
2021,4,Khagaria,32.1,19.2,25.6,37.3,62.2,21.5
2021,4,Begusarai,41.6,18.0,29.8,73.2,65.8,21.6
2021,4,Samastipur,40.2,23.7,32.0,16.8,58.5,22.9
2021,4,Vaishali,32.7,23.7,28.2,40.0,62.6,22.9
2021,4,Saran,38.8,24.5,31.6,36.1,60.7,20.2
2021,4,Siwan,39.8,23.8,31.8,77.9,55.4,25.0
2021,4,Gopalganj,38.3,26.3,32.3,33.4,67.7,23.0
2021,4,Rohtas,39.1,21.3,30.2,32.7,71.6,24.3
2021,4,Buxar,35.3,21.5,28.4,72.6,72.1,18.9
2021,4,Kaimur,30.7,25.2,28.0,34.7,56.8,21.1
2021,4,Bhojpur,33.9,21.4,27.6,43.5,72.9,17.8
2021,4,Arwal,31.0,22.2,26.6,13.8,72.4,24.6
2021,4,Jehanabad,37.9,20.8,29.3,22.7,60.8,17.2
2021,4,Aurangabad,33.8,19.0,26.4,72.7,77.1,21.2
2021,4,Nalanda,30.7,26.0,28.4,14.3,57.7,18.3
2021,4,Sheikhpura,35.2,21.5,28.4,21.6,57.8,23.6
2021,4,Lakhisarai,34.4,20.2,27.3,44.1,55.9,21.0
2021,4,Jamui,33.0,24.0,28.5,53.0,75.2,17.3
2021,4,Munger,35.6,27.6,31.6,60.9,79.4,24.3
2021,4,Banka,37.3,20.6,29.0,63.0,72.5,20.9
2021,4,Nawada,38.4,24.1,31.3,46.4,65.4,15.4
2021,4,Katihar,40.4,26.7,33.5,51.6,61.7,15.3
2021,5,Patna,30.0,18.7,24.4,35.2,59.7,17.7
2021,5,Gaya,38.4,27.6,33.0,24.5,66.6,24.9
2021,5,Bhagalpur,41.2,21.5,31.4,32.4,61.1,16.6
2021,5,Muzaffarpur,35.5,21.4,28.5,62.1,60.9,22.4
2021,5,Darbhanga,33.5,23.9,28.7,54.7,71.8,16.8
2021,5,Purnia,33.4,20.5,26.9,50.3,56.9,20.2
2021,5,Araria,31.0,21.4,26.2,58.1,65.3,17.8
2021,5,Kishanganj,37.4,25.4,31.4,27.8,62.5,21.4
2021,5,West Champaran,41.6,20.1,30.9,55.8,77.7,19.6
2021,5,East Champaran,33.8,24.7,29.2,12.2,64.0,17.6
2021,5,Sheohar,32.7,19.8,26.2,61.6,78.9,18.8
2021,5,Sitamarhi,30.6,25.2,27.9,47.7,73.1,21.5
2021,5,Madhubani,40.9,19.4,30.1,21.8,63.5,19.9
2021,5,Supaul,41.1,27.1,34.1,71.0,60.6,22.3
2021,5,Saharsa,34.6,27.3,31.0,25.0,58.5,23.4
2021,5,Madhepura,38.6,26.2,32.4,21.1,77.1,21.8
2021,5,Khagaria,37.8,23.8,30.8,63.5,65.4,16.3
2021,5,Begusarai,36.5,25.5,31.0,20.8,60.6,22.0
2021,5,Samastipur,33.2,19.7,26.5,72.3,59.0,18.4
2021,5,Vaishali,35.1,22.8,29.0,35.3,77.8,21.6
2021,5,Saran,34.3,21.6,27.9,45.2,55.8,24.3
2021,5,Siwan,32.7,25.0,28.8,64.4,75.7,16.7
2021,5,Gopalganj,36.4,18.8,27.6,66.3,67.2,16.6
2021,5,Rohtas,38.6,21.3,30.0,18.0,66.5,17.4
2021,5,Buxar,41.4,21.6,31.5,50.1,78.7,18.9
2021,5,Kaimur,34.3,19.6,27.0,75.7,75.0,17.2
2021,5,Bhojpur,34.0,27.1,30.6,47.6,68.9,21.5
2021,5,Arwal,39.1,27.4,33.3,66.2,78.4,23.2
2021,5,Jehanabad,30.6,19.2,24.9,71.9,55.7,22.9
2021,5,Aurangabad,40.2,22.2,31.2,34.8,59.9,15.5
2021,5,Nalanda,38.9,18.7,28.8,76.1,62.4,22.9
2021,5,Sheikhpura,30.7,23.4,27.0,34.4,55.8,21.6
2021,5,Lakhisarai,41.3,18.1,29.7,28.9,72.6,23.7
2021,5,Jamui,32.3,18.7,25.5,10.6,60.4,15.7
2021,5,Munger,34.3,22.4,28.4,43.6,58.6,19.6
2021,5,Banka,30.1,20.4,25.3,35.8,58.0,23.1
2021,5,Nawada,32.4,25.5,29.0,43.2,67.0,21.5
2021,5,Katihar,30.5,18.8,24.7,32.9,65.4,19.3
2021,6,Patna,32.7,22.0,27.4,389.8,77.6,17.5
2021,6,Gaya,34.3,22.0,28.2,397.8,75.5,16.2
2021,6,Bhagalpur,29.7,24.6,27.2,279.6,76.6,15.7
2021,6,Muzaffarpur,28.2,23.5,25.9,380.4,80.8,22.6
2021,6,Darbhanga,29.3,22.4,25.9,288.6,87.3,24.0
2021,6,Purnia,31.8,23.8,27.8,177.4,85.0,17.8
2021,6,Araria,33.9,25.6,29.8,364.7,83.5,22.7
2021,6,Kishanganj,30.1,25.0,27.5,154.9,84.1,20.3
2021,6,West Champaran,33.3,26.4,29.8,306.9,75.9,24.0
2021,6,East Champaran,28.1,26.8,27.5,269.8,87.3,19.7
2021,6,Sheohar,32.5,24.2,28.4,335.9,78.8,22.2
2021,6,Sitamarhi,29.4,26.3,27.8,223.4,79.2,23.1
2021,6,Madhubani,33.7,26.1,29.9,381.0,77.3,17.7
2021,6,Supaul,30.1,23.8,26.9,232.0,85.5,17.7
2021,6,Saharsa,30.0,25.4,27.7,198.3,80.5,15.6
2021,6,Madhepura,34.7,23.9,29.3,362.5,82.9,17.3
2021,6,Khagaria,29.4,26.2,27.8,391.2,77.7,16.2
2021,6,Begusarai,30.7,24.4,27.5,351.6,82.0,15.6
2021,6,Samastipur,34.4,24.2,29.3,317.1,85.0,15.6
2021,6,Vaishali,28.0,22.5,25.3,389.1,86.9,16.3
2021,6,Saran,32.3,25.7,29.0,150.1,81.4,22.1
2021,6,Siwan,29.3,27.1,28.2,315.1,75.1,23.5
2021,6,Gopalganj,28.1,27.3,27.7,233.4,85.5,22.9
2021,6,Rohtas,30.0,24.1,27.1,277.4,83.7,17.9
2021,6,Buxar,34.9,26.4,30.7,218.5,84.6,19.4
2021,6,Kaimur,34.0,24.0,29.0,197.0,75.7,24.8
2021,6,Bhojpur,30.5,23.3,26.9,272.9,79.4,17.3
2021,6,Arwal,32.3,22.4,27.4,277.2,80.8,20.3
2021,6,Jehanabad,30.2,25.4,27.8,170.5,80.6,17.4
2021,6,Aurangabad,31.1,24.4,27.7,307.8,84.4,19.1
2021,6,Nalanda,29.3,25.5,27.4,391.6,77.8,15.7
2021,6,Sheikhpura,29.9,24.5,27.2,226.5,87.5,19.9
2021,6,Lakhisarai,29.7,27.7,28.7,181.3,76.8,17.5
2021,6,Jamui,28.5,26.5,27.5,228.2,85.9,22.6
2021,6,Munger,29.7,25.1,27.4,279.9,88.1,15.3
2021,6,Banka,30.2,27.3,28.8,209.2,77.1,20.8
2021,6,Nawada,30.1,24.8,27.5,355.0,82.8,20.2
2021,6,Katihar,29.9,26.8,28.4,335.0,78.5,18.2
2021,7,Patna,33.5,24.1,28.8,250.9,80.5,16.6
2021,7,Gaya,30.4,26.8,28.6,272.8,81.9,16.6
2021,7,Bhagalpur,29.2,22.3,25.8,153.5,82.3,19.1
2021,7,Muzaffarpur,29.9,27.9,28.9,249.5,86.8,17.1
2021,7,Darbhanga,29.7,25.4,27.6,151.0,75.3,16.4
2021,7,Purnia,29.6,25.2,27.4,321.6,79.7,17.4
2021,7,Araria,33.8,23.0,28.4,319.6,89.0,17.3
2021,7,Kishanganj,28.6,27.9,28.2,217.7,79.1,19.8
2021,7,West Champaran,29.6,28.0,28.8,160.7,81.8,20.5
2021,7,East Champaran,31.3,25.1,28.2,396.9,88.2,18.1
2021,7,Sheohar,31.9,22.0,26.9,252.4,77.5,22.1
2021,7,Sitamarhi,29.5,26.5,28.0,228.3,88.9,19.5
2021,7,Madhubani,33.9,25.8,29.8,394.3,86.1,22.3
2021,7,Supaul,29.9,25.0,27.4,222.5,75.3,22.1
2021,7,Saharsa,29.7,24.4,27.0,221.2,78.0,15.7
2021,7,Madhepura,30.4,22.5,26.4,285.1,75.3,24.4
2021,7,Khagaria,34.8,23.8,29.3,215.0,76.6,24.0
2021,7,Begusarai,32.1,25.7,28.9,374.0,88.7,23.3
2021,7,Samastipur,33.4,27.3,30.3,369.0,80.5,24.7
2021,7,Vaishali,33.0,24.2,28.6,260.5,85.3,18.6
2021,7,Saran,33.8,22.9,28.3,376.9,79.5,16.5
2021,7,Siwan,34.0,23.4,28.7,360.8,79.4,24.3
2021,7,Gopalganj,29.5,22.4,26.0,384.1,77.5,24.4
2021,7,Rohtas,33.8,22.5,28.1,261.3,76.1,18.3
2021,7,Buxar,30.5,25.6,28.0,394.0,77.5,18.3
2021,7,Kaimur,32.1,23.0,27.6,327.7,81.1,24.5
2021,7,Bhojpur,32.4,24.2,28.3,329.9,87.6,23.0
2021,7,Arwal,29.8,24.5,27.2,263.0,80.8,18.1
2021,7,Jehanabad,33.3,22.1,27.7,223.4,77.1,16.3
2021,7,Aurangabad,29.9,26.6,28.3,392.4,82.7,18.4
2021,7,Nalanda,33.8,22.4,28.1,173.3,80.2,19.5
2021,7,Sheikhpura,33.6,27.6,30.6,282.8,82.4,17.1
2021,7,Lakhisarai,31.2,27.5,29.4,248.2,78.2,18.4
2021,7,Jamui,31.6,25.6,28.6,258.1,86.4,20.8
2021,7,Munger,32.7,27.2,29.9,366.4,78.1,21.2
2021,7,Banka,33.0,22.9,27.9,360.7,77.7,23.0
2021,7,Nawada,29.1,26.5,27.8,187.0,80.7,16.4
2021,7,Katihar,29.9,27.9,28.9,176.9,81.1,21.8
2021,8,Patna,28.7,22.7,25.7,185.8,84.7,24.1
2021,8,Gaya,33.8,27.9,30.8,294.5,89.4,18.0
2021,8,Bhagalpur,31.0,24.4,27.7,161.8,87.4,15.2
2021,8,Muzaffarpur,33.1,24.4,28.8,151.6,79.3,18.5
2021,8,Darbhanga,34.8,26.0,30.4,285.9,76.9,18.9
2021,8,Purnia,28.3,26.6,27.4,190.7,83.9,22.0
2021,8,Araria,30.6,25.8,28.2,341.1,77.8,21.0
2021,8,Kishanganj,33.1,24.1,28.6,190.6,79.3,24.3
2021,8,West Champaran,30.5,22.6,26.6,170.7,77.7,16.3
2021,8,East Champaran,31.5,24.1,27.8,360.4,88.2,19.7
2021,8,Sheohar,34.2,24.7,29.5,310.5,77.4,15.5
2021,8,Sitamarhi,29.1,23.5,26.3,337.7,77.6,16.3
2021,8,Madhubani,34.5,26.1,30.3,268.3,76.4,23.5
2021,8,Supaul,28.8,25.7,27.2,316.9,81.0,24.1
2021,8,Saharsa,28.4,26.9,27.6,288.4,84.2,24.9
2021,8,Madhepura,32.1,26.8,29.4,188.4,87.1,22.6
2021,8,Khagaria,34.8,27.6,31.2,203.5,82.0,24.1
2021,8,Begusarai,32.5,24.8,28.6,177.2,80.3,21.7
2021,8,Samastipur,33.4,24.7,29.1,164.0,84.5,24.2
2021,8,Vaishali,31.5,27.6,29.5,238.5,88.3,22.9
2021,8,Saran,34.7,26.7,30.7,230.4,88.5,21.7
2021,8,Siwan,29.1,22.3,25.7,241.5,86.8,21.2
2021,8,Gopalganj,31.7,22.0,26.9,258.9,77.4,19.5
2021,8,Rohtas,34.9,27.3,31.1,227.7,83.9,20.0
2021,8,Buxar,28.9,27.9,28.4,256.3,82.6,21.5
